name,Mean 1000 Seed Weiht, ,URL
Valeriana officinalis L. subsp. collina (Wallr.) Nyman, 0.7672,http://data.kew.org/sid/SidServlet?ID=59905&Num=N4d
Valeriana officinalis L., 1.2,http://data.kew.org/sid/SidServlet?ID=23838&Num=3H1
Valeriana papilla Bertero ex DC., 5.2636,http://data.kew.org/sid/SidServlet?ID=46526&Num=oJA
Valeriana peltata Clos, 0.636,http://data.kew.org/sid/SidServlet?ID=46527&Num=Hl6
Valeriana polystachya C.Muell., 0.2,http://data.kew.org/sid/SidServlet?ID=23839&Num=n9Z
Valeriana repens Host., 0.9448,http://data.kew.org/sid/SidServlet?ID=59634&Num=WaQ
Valeriana saxatilis L., 0.6,http://data.kew.org/sid/SidServlet?ID=54272&Num=DRY
Valeriana senecioides Phil., 0.50568,http://data.kew.org/sid/SidServlet?ID=46528&Num=V6R
Valeriana sitchensis subsp. scouleri (Rydb.) F.G.Mey., 1.88,http://data.kew.org/sid/SidServlet?ID=23841&Num=3I6
Valeriana sitchensis Bong., 1.645,http://data.kew.org/sid/SidServlet?ID=23840&Num=uk0
Valeriana stricta Clos, 0.6025,http://data.kew.org/sid/SidServlet?ID=37476&Num=1lr
Valeriana supina Ard., 1.2319328,http://data.kew.org/sid/SidServlet?ID=54273&Num=hs2
Valeriana tiliifolia Troitzky, 1.2412,http://data.kew.org/sid/SidServlet?ID=46529&Num=pr3
Valeriana tripteris L., 0.9264,http://data.kew.org/sid/SidServlet?ID=60523&Num=ozg
Valerianella amarella Krok, 0.2908,http://data.kew.org/sid/SidServlet?ID=37475&Num=1k9
Valerianella carinata Loisel., 0.57,http://data.kew.org/sid/SidServlet?ID=23842&Num=PR5
Valerianella coronata (L.) DC., 1.1552,http://data.kew.org/sid/SidServlet?ID=23843&Num=8cq
Valerianella dactylophylla Boiss. & Hohen., 2.3152,http://data.kew.org/sid/SidServlet?ID=44629&Num=l61
Valerianella dentata (L.) Pollich, 0.92,http://data.kew.org/sid/SidServlet?ID=23844&Num=J3C
Valerianella eriocarpa Desv., 0.5883,http://data.kew.org/sid/SidServlet?ID=44630&Num=ZYQ
Valerianella locusta (L.) Betcke, 2.0,http://data.kew.org/sid/SidServlet?ID=23845&Num=uL0
Valerianella muricata (Steven) W.Baxt., 0.6112,http://data.kew.org/sid/SidServlet?ID=46530&Num=a97
Valerianella oxyrhyncha Fisch. & C.A.Mey., 1.0116,http://data.kew.org/sid/SidServlet?ID=54274&Num=xey
Valerianella radiata (L.) Dufr., 0.5,http://data.kew.org/sid/SidServlet?ID=23846&Num=UK4
Valerianella rimosa Bast, 1.2281,http://data.kew.org/sid/SidServlet?ID=23847&Num=48x
Valerianella szovitsiana Fisch. & C.A.Mey., 1.3148,http://data.kew.org/sid/SidServlet?ID=46531&Num=9ep
Valerianella uncinata (M.Bieb.) Dufr., 2.626,http://data.kew.org/sid/SidServlet?ID=60170&Num=pOv
Valerianella vesicaria (L.) Moench, 6.6,http://data.kew.org/sid/SidServlet?ID=23848&Num=uJH
Weigela coraeensis Thunb., 0.1,http://data.kew.org/sid/SidServlet?ID=24366&Num=W01
Weigela floribunda C.A.Mey., 0.1184,http://data.kew.org/sid/SidServlet?ID=37870&Num=14R
Weigela hortensis C.A.Mey., 0.2,http://data.kew.org/sid/SidServlet?ID=24368&Num=8PK
Weigela middendorffiana (Carriere) K.Koch., 1.354,http://data.kew.org/sid/SidServlet?ID=41445&Num=bkL
